tokens,objects,attributes,relations,relations_per_object,attributes_per_object,noun_chunks,noun_chunks_per_prompt,adjectives_per_noun_chunk,prep_phrases,conjunctions,dependency_depth,atoms_per_20_tokens,objects_per_20_tokens,attributes_per_20_tokens,relations_per_20_tokens,dataset,prompt_index,prompt
12,4,0,5,1.25,0.0,4,4,0.0,3,0,7,15.0,6.666666666666666,0.0,8.333333333333334,TIIF-Bench,169,A fox darting through woods on the side of a winding river.
10,5,0,2,0.4,0.0,3,3,0.0,2,0,6,14.0,10.0,0.0,4.0,TIIF-Bench,170,A performer juggling torches on the side of a stage.
9,3,1,2,0.6666666666666666,0.3333333333333333,3,3,0.3333333333333333,1,0,5,13.333333333333332,6.666666666666666,2.2222222222222223,4.444444444444445,TIIF-Bench,171,A photographer capturing a butterfly near a colorful flower.
11,3,0,4,1.3333333333333333,0.0,3,3,0.0,2,0,5,12.727272727272727,5.454545454545454,0.0,7.272727272727273,TIIF-Bench,172,"A cat is exploring in the snow, left of a tree."
16,6,1,5,0.8333333333333334,0.16666666666666666,5,5,0.2,4,0,9,15.0,7.5,1.25,6.25,TIIF-Bench,173,A hamster nibbling on a piece of apple at the bottom of a small food dish.
10,3,0,3,1.0,0.0,3,3,0.0,1,0,5,12.0,6.0,0.0,6.0,TIIF-Bench,174,An elephant holding an umbrella stands next to a tree.
11,4,0,3,0.75,0.0,4,4,0.0,2,0,8,12.727272727272727,7.272727272727273,0.0,5.454545454545454,TIIF-Bench,175,A tractor on the top of a hill plowing a field.
12,4,0,4,1.0,0.0,4,4,0.0,3,0,7,13.333333333333332,6.666666666666666,0.0,6.666666666666666,TIIF-Bench,176,"A dragon perched on a mountain, with a lake on the right."
13,4,0,5,1.25,0.0,4,4,0.0,3,0,7,13.846153846153847,6.153846153846154,0.0,7.6923076923076925,TIIF-Bench,177,A rabbit nibbling on a watermelon with the watermelon resting on the bottom.
15,5,1,5,1.0,0.2,4,4,0.25,4,0,8,14.666666666666666,6.666666666666666,1.3333333333333333,6.666666666666666,TIIF-Bench,178,A fish swimming in water with a lily pad on the top of the surface.
11,4,0,4,1.0,0.0,4,4,0.0,3,0,6,14.545454545454547,7.272727272727273,0.0,7.272727272727273,TIIF-Bench,179,"Glasses resting on a novel, with a pen on the right."
13,5,0,3,0.6,0.0,4,4,0.0,2,0,7,12.307692307692308,7.6923076923076925,0.0,4.615384615384616,TIIF-Bench,180,A child not building a sandcastle on the bottom of a beach towel.
11,4,1,4,1.0,0.25,3,3,0.3333333333333333,3,0,6,16.363636363636363,7.272727272727273,1.8181818181818183,7.272727272727273,TIIF-Bench,181,Mona Lisa working out on the side of a picturesque hillside.
11,5,1,2,0.4,0.2,3,3,0.3333333333333333,2,0,6,14.545454545454547,9.09090909090909,1.8181818181818183,3.6363636363636367,TIIF-Bench,182,A cat detective with a magnifying glass beside a detective hat.
12,5,0,3,0.6,0.0,4,4,0.0,2,0,6,13.333333333333332,8.333333333333334,0.0,5.0,TIIF-Bench,183,"A doctor comforting a child, with a teddy bear on the right."
7,3,0,2,0.6666666666666666,0.0,2,2,0.0,1,0,5,14.285714285714286,8.571428571428571,0.0,5.7142857142857135,TIIF-Bench,184,A detective near a table examining clues.
13,4,0,5,1.25,0.0,4,4,0.0,3,0,8,13.846153846153847,6.153846153846154,0.0,7.6923076923076925,TIIF-Bench,185,A girl dabs paint on a mural on the side of a building.
12,4,1,3,0.75,0.25,4,4,0.25,3,0,6,13.333333333333332,6.666666666666666,1.6666666666666665,5.0,TIIF-Bench,186,A monk meditates on the top of a rock beside a stream.
14,5,1,4,0.8,0.2,4,4,0.25,3,0,6,14.285714285714286,7.142857142857143,1.4285714285714284,5.7142857142857135,TIIF-Bench,187,An SUV navigating through a trail with a large oak tree on the right.
14,5,0,5,1.0,0.0,5,5,0.0,4,0,6,14.285714285714286,7.142857142857143,0.0,7.142857142857143,TIIF-Bench,188,Boots resting on the top of a rock on a trail in the woods.
9,2,0,4,2.0,0.0,2,2,0.0,2,0,7,13.333333333333332,4.444444444444445,0.0,8.88888888888889,TIIF-Bench,189,A mermaid basking on a rock near the shore.
13,4,0,3,0.75,0.0,5,5,0.0,2,0,9,10.769230769230768,6.153846153846154,0.0,4.615384615384616,TIIF-Bench,190,"A cat watching a coyote, which is on the right of a tree."
13,4,0,5,1.25,0.0,4,4,0.0,3,0,7,13.846153846153847,6.153846153846154,0.0,7.6923076923076925,TIIF-Bench,191,A bird perched on a branch to the right of a blooming flower.
12,4,0,4,1.0,0.0,3,3,0.0,2,0,7,13.333333333333332,6.666666666666666,0.0,6.666666666666666,TIIF-Bench,192,A person snips a rose on the top of a garden stool.
14,4,0,5,1.25,0.0,5,5,0.0,4,0,9,12.857142857142858,5.7142857142857135,0.0,7.142857142857143,TIIF-Bench,193,A boy looks at an aquarium with a plant on the top of it.
11,4,1,3,0.75,0.25,3,3,0.3333333333333333,2,0,7,14.545454545454547,7.272727272727273,1.8181818181818183,5.454545454545454,TIIF-Bench,194,Children playing in a garden next to a bright flower bed.
12,4,0,4,1.0,0.0,4,4,0.0,3,0,6,13.333333333333332,6.666666666666666,0.0,6.666666666666666,TIIF-Bench,195,"A boy standing in the desert, with a cactus to the left."
11,4,0,3,0.75,0.0,4,4,0.0,2,0,7,12.727272727272727,7.272727272727273,0.0,5.454545454545454,TIIF-Bench,196,A boy spots a bird on the top of a tree.
11,4,1,3,0.75,0.25,4,4,0.25,2,0,8,14.545454545454547,7.272727272727273,1.8181818181818183,5.454545454545454,TIIF-Bench,197,A chef preparing sushi next to a stack of fresh ingredients.
12,4,0,4,1.0,0.0,3,3,0.0,3,0,8,13.333333333333332,6.666666666666666,0.0,6.666666666666666,TIIF-Bench,198,A butterfly fluttering on the top of a flower in a garden.
11,5,0,3,0.6,0.0,4,4,0.0,3,0,8,14.545454545454547,9.09090909090909,0.0,5.454545454545454,TIIF-Bench,199,A cat on top of a mat pounces on a ball.
12,4,0,4,1.0,0.0,4,4,0.0,3,0,6,13.333333333333332,6.666666666666666,0.0,6.666666666666666,TIIF-Bench,200,A tiger looks at a can on the side of a tree.
10,3,1,3,1.0,0.3333333333333333,3,3,0.3333333333333333,2,0,5,14.0,6.0,2.0,6.0,TIIF-Bench,201,A car cruising down a road near a lush forest.
7,3,0,3,1.0,0.0,3,3,0.0,2,0,7,17.142857142857142,8.571428571428571,0.0,8.571428571428571,TIIF-Bench,202,Shoes hanging by ribbons on the top.
10,4,0,4,1.0,0.0,4,4,0.0,3,0,7,16.0,8.0,0.0,8.0,TIIF-Bench,203,A bird soaring above clouds with the sun on top.
11,4,1,3,0.75,0.25,3,3,0.3333333333333333,2,0,6,14.545454545454547,7.272727272727273,1.8181818181818183,5.454545454545454,TIIF-Bench,204,A Poodle performing tricks on the left of a colorful platform.
10,3,0,3,1.0,0.0,4,4,0.0,2,0,6,12.0,6.0,0.0,6.0,TIIF-Bench,205,"A dachshund on the top of a piano, playing it."
9,3,0,2,0.6666666666666666,0.0,3,3,0.0,1,0,6,11.11111111111111,6.666666666666666,0.0,4.444444444444445,TIIF-Bench,206,A surfer riding a wave next to a seagull.
14,5,1,5,1.0,0.2,4,4,0.25,3,0,7,15.714285714285714,7.142857142857143,1.4285714285714284,7.142857142857143,TIIF-Bench,207,"The Eiffel Tower adorned with flowers, with a small bird perched on the top."
7,2,1,3,1.5,0.5,2,2,0.5,2,0,7,17.142857142857142,5.7142857142857135,2.8571428571428568,8.571428571428571,TIIF-Bench,208,Students studying at tables near each other.
11,4,0,4,1.0,0.0,4,4,0.0,3,0,9,14.545454545454547,7.272727272727273,0.0,7.272727272727273,TIIF-Bench,209,A cyclist racing down a path with trees on the side.
9,3,0,3,1.0,0.0,3,3,0.0,2,0,7,13.333333333333332,6.666666666666666,0.0,6.666666666666666,TIIF-Bench,210,A stream winding through the side of a meadow.
14,5,0,4,0.8,0.0,5,5,0.0,3,0,6,12.857142857142858,7.142857142857143,0.0,5.7142857142857135,TIIF-Bench,211,"A dog chases a dog around a tree, with a rock on the bottom."
17,5,0,5,1.0,0.0,5,5,0.0,4,0,8,11.764705882352942,5.882352941176471,0.0,5.882352941176471,TIIF-Bench,212,"A cow is being milked in a barn, with a stool on the side of the milker."
14,4,1,5,1.25,0.25,4,4,0.25,3,0,8,14.285714285714286,5.7142857142857135,1.4285714285714284,7.142857142857143,TIIF-Bench,213,"A vampire lurking in a castle, standing to the side of a shadowy wall."
9,3,0,2,0.6666666666666666,0.0,3,3,0.0,1,0,4,11.11111111111111,6.666666666666666,0.0,4.444444444444445,TIIF-Bench,214,"A woman near a tree, not painting a landscape."
13,4,1,4,1.0,0.25,4,4,0.25,3,0,7,13.846153846153847,6.153846153846154,1.5384615384615385,6.153846153846154,TIIF-Bench,215,A knight jousting at a fair on the bottom of a colorful banner.
14,5,0,4,0.8,0.0,5,5,0.0,3,0,9,12.857142857142858,7.142857142857143,0.0,5.7142857142857135,TIIF-Bench,216,An elephant taking a shower under a hose on the top of a platform.
12,4,0,4,1.0,0.0,4,4,0.0,3,0,8,13.333333333333332,6.666666666666666,0.0,6.666666666666666,TIIF-Bench,217,A boy leaps over a hurdle on the side of the track.
9,4,0,2,0.5,0.0,3,3,0.0,2,0,4,13.333333333333332,8.88888888888889,0.0,4.444444444444445,TIIF-Bench,218,"On the left, a person types on a typewriter."
15,5,0,5,1.0,0.0,5,5,0.0,4,0,8,13.333333333333332,6.666666666666666,0.0,6.666666666666666,TIIF-Bench,219,"An airship floats above a city, with a tower to the left of the airship."
7,3,0,2,0.6666666666666666,0.0,3,3,0.0,1,0,5,14.285714285714286,8.571428571428571,0.0,5.7142857142857135,TIIF-Bench,220,A sculptor chiseling marble on the top.
13,5,0,4,0.8,0.0,5,5,0.0,3,0,6,13.846153846153847,7.6923076923076925,0.0,6.153846153846154,TIIF-Bench,221,A bride throwing a bouquet to a group of bridesmaids on the right.
11,4,0,3,0.75,0.0,4,4,0.0,2,0,8,12.727272727272727,7.272727272727273,0.0,5.454545454545454,TIIF-Bench,222,A florist arranging a bouquet on the bottom of a table.
10,4,0,2,0.5,0.0,3,3,0.0,1,0,6,12.0,8.0,0.0,4.0,TIIF-Bench,223,A cat is riding a skateboard left of a tree.
10,3,0,3,1.0,0.0,3,3,0.0,2,0,6,12.0,6.0,0.0,6.0,TIIF-Bench,224,A rabbit is hopping on the bottom of the hill.
10,4,0,3,0.75,0.0,4,4,0.0,2,0,6,14.0,8.0,0.0,6.0,TIIF-Bench,225,"A kangaroo, in front of a rock, lifts a turkey."
13,5,1,4,0.8,0.2,4,4,0.25,3,0,6,15.384615384615385,7.6923076923076925,1.5384615384615385,6.153846153846154,TIIF-Bench,226,"A pillow perched on an armchair, in front of a small side table."
9,3,0,3,1.0,0.0,3,3,0.0,1,0,6,13.333333333333332,6.666666666666666,0.0,6.666666666666666,TIIF-Bench,227,A panda hidden behind a tree comforts a student.
12,4,1,4,1.0,0.25,4,4,0.25,3,0,6,15.0,6.666666666666666,1.6666666666666665,6.666666666666666,TIIF-Bench,228,"A violinist playing in a room, in front of a grand piano."
13,5,1,4,0.8,0.2,4,4,0.25,3,0,6,15.384615384615385,7.6923076923076925,1.5384615384615385,6.153846153846154,TIIF-Bench,229,"Wall art hanging above a fireplace, with a large window behind the fireplace."
13,3,1,5,1.6666666666666667,0.3333333333333333,4,4,0.25,3,0,6,13.846153846153847,4.615384615384616,1.5384615384615385,7.6923076923076925,TIIF-Bench,230,"An unrolled scroll lies on a desk, with an inkwell positioned behind it."
13,5,0,3,0.6,0.0,3,3,0.0,3,0,5,12.307692307692308,7.6923076923076925,0.0,4.615384615384616,TIIF-Bench,231,"A ballerina pirouettes on an iceberg, behind of which a ship sails quietly."
9,3,0,3,1.0,0.0,3,3,0.0,2,0,6,13.333333333333332,6.666666666666666,0.0,6.666666666666666,TIIF-Bench,232,A hammock is tied in front of a tree.
11,4,0,4,1.0,0.0,3,3,0.0,3,0,8,14.545454545454547,7.272727272727273,0.0,7.272727272727273,TIIF-Bench,233,A robot dancing in a cityscape with skyscrapers in the background.
12,4,1,4,1.0,0.25,4,4,0.25,2,0,6,15.0,6.666666666666666,1.6666666666666665,6.666666666666666,TIIF-Bench,234,An alien holding a telescope stands in front of a large spacecraft.
16,5,0,5,1.0,0.0,5,5,0.0,2,1,6,12.5,6.25,0.0,6.25,TIIF-Bench,235,A taxi is waiting outside a building while a hidden alley obscures part of the street.
13,4,3,3,0.75,0.75,3,3,1.0,2,0,7,15.384615384615385,6.153846153846154,4.615384615384616,4.615384615384616,TIIF-Bench,236,"A parrot pirate sails with a map, hidden by a large tropical bird."
12,5,0,4,0.8,0.0,4,4,0.0,3,0,6,15.0,8.333333333333334,0.0,6.666666666666666,TIIF-Bench,237,"In front of the skyscraper, the sun reflects off its glass facade."
9,2,0,4,2.0,0.0,3,3,0.0,2,0,5,13.333333333333332,4.444444444444445,0.0,8.88888888888889,TIIF-Bench,238,A man kneads dough with a wall behind him.
11,4,1,2,0.5,0.25,3,3,0.3333333333333333,2,0,4,12.727272727272727,7.272727272727273,1.8181818181818183,3.6363636363636367,TIIF-Bench,239,A spiral staircase winds beside a bookcase with a window behind.
9,4,0,3,0.75,0.0,4,4,0.0,2,0,6,15.555555555555555,8.88888888888889,0.0,6.666666666666666,TIIF-Bench,240,Fishermen unloading their catch in front of the dock.
14,4,2,4,1.0,0.5,4,4,0.5,3,0,6,14.285714285714286,5.7142857142857135,2.8571428571428568,5.7142857142857135,TIIF-Bench,241,A flat screen mounted above a fireplace with a bookshelf behind the flat screen.
12,5,0,5,1.0,0.0,5,5,0.0,3,0,6,16.666666666666668,8.333333333333334,0.0,8.333333333333334,TIIF-Bench,242,"In front of the intersection, cars move without a policeman directing traffic."
12,6,0,3,0.5,0.0,4,4,0.0,2,0,7,15.0,10.0,0.0,5.0,TIIF-Bench,243,A koala pilot flying a paper airplane in front of a cloud.
9,4,0,3,0.75,0.0,4,4,0.0,2,0,6,15.555555555555555,8.88888888888889,0.0,6.666666666666666,TIIF-Bench,244,A puppy wearing glasses behind a stack of books.
10,3,1,4,1.3333333333333333,0.3333333333333333,3,3,0.3333333333333333,2,0,5,16.0,6.0,2.0,8.0,TIIF-Bench,245,"Seagulls flying above waves, partially hidden by a rocky cliff."
10,4,0,3,0.75,0.0,4,4,0.0,2,0,8,14.0,8.0,0.0,6.0,TIIF-Bench,246,A saxophonist playing a tune in front of an audience.
8,3,0,2,0.6666666666666666,0.0,3,3,0.0,1,0,5,12.5,7.5,0.0,5.0,TIIF-Bench,247,A photographer capturing the sunrise with trees behind.
11,4,0,4,1.0,0.0,3,3,0.0,2,0,6,14.545454545454547,7.272727272727273,0.0,7.272727272727273,TIIF-Bench,248,"Children playing on a beach, partially hidden by a sand dune."
12,3,0,5,1.6666666666666667,0.0,4,4,0.0,3,0,6,13.333333333333332,5.0,0.0,8.333333333333334,TIIF-Bench,249,"A mechanic working under a hood, with a toolbox placed behind him."
9,3,0,3,1.0,0.0,3,3,0.0,2,0,4,13.333333333333332,6.666666666666666,0.0,6.666666666666666,TIIF-Bench,250,A clock hanging on a wall behind a painting.
14,3,1,6,2.0,0.3333333333333333,3,3,0.3333333333333333,3,0,7,14.285714285714286,4.285714285714286,1.4285714285714284,8.571428571428571,TIIF-Bench,251,"A seagull swooping over a beach, with a hidden seashell nestled under the sand."
11,4,0,4,1.0,0.0,4,4,0.0,3,0,9,14.545454545454547,7.272727272727273,0.0,7.272727272727273,TIIF-Bench,252,An owl perched on a post in front of a tree.
10,3,1,3,1.0,0.3333333333333333,3,3,0.3333333333333333,1,0,6,14.0,6.0,2.0,6.0,TIIF-Bench,253,"A magician pulling a rabbit, hidden by a large hat."
11,3,0,4,1.3333333333333333,0.0,3,3,0.0,2,0,5,12.727272727272727,5.454545454545454,0.0,7.272727272727273,TIIF-Bench,254,"A dragon curling around a tower, partially hidden by a cloud."
15,5,1,4,0.8,0.2,4,4,0.25,2,0,6,13.333333333333332,6.666666666666666,1.3333333333333333,5.333333333333333,TIIF-Bench,255,"A skateboarder performing a trick in a skate park, partially hidden by a concrete ramp."
10,3,1,3,1.0,0.3333333333333333,3,3,0.3333333333333333,2,0,5,14.0,6.0,2.0,6.0,TIIF-Bench,256,A village behind a hill is illuminated by northern lights.
14,3,1,4,1.3333333333333333,0.3333333333333333,4,4,0.25,2,0,7,11.428571428571427,4.285714285714286,1.4285714285714284,5.7142857142857135,TIIF-Bench,257,"A sloth sits beside a book, which is partially hidden by a large leaf."
12,3,0,5,1.6666666666666667,0.0,4,4,0.0,3,0,6,13.333333333333332,5.0,0.0,8.333333333333334,TIIF-Bench,258,A dancer spinning in a spotlight with a shadow cast behind them.
14,6,0,5,0.8333333333333334,0.0,4,4,0.0,2,0,7,15.714285714285714,8.571428571428571,0.0,7.142857142857143,TIIF-Bench,259,"""A police officer, partially hidden, directing traffic in the midst of bustling city streets."""
9,3,0,3,1.0,0.0,3,3,0.0,1,0,6,13.333333333333332,6.666666666666666,0.0,6.666666666666666,TIIF-Bench,260,"A knight, hidden by a tree, polishes a shield."
10,3,0,4,1.3333333333333333,0.0,3,3,0.0,2,0,5,14.0,6.0,0.0,8.0,TIIF-Bench,261,"A ship hidden behind the waves, sailing on a sea."
10,3,0,3,1.0,0.0,4,4,0.0,2,0,5,12.0,6.0,0.0,6.0,TIIF-Bench,262,"A cat waves a wand, with a broom behind it."
10,4,0,4,1.0,0.0,4,4,0.0,3,0,9,16.0,8.0,0.0,8.0,TIIF-Bench,263,Tulips sprouting from a book in front of a window.
13,3,0,5,1.6666666666666667,0.0,4,4,0.0,1,1,5,12.307692307692308,4.615384615384616,0.0,7.6923076923076925,TIIF-Bench,264,A badger sniffing a rose while another rose remains hidden behind a tree.
8,3,0,3,1.0,0.0,3,3,0.0,2,0,6,15.0,7.5,0.0,7.5,TIIF-Bench,265,Children are playing in front of the house.
14,4,1,5,1.25,0.25,3,3,0.3333333333333333,3,0,9,14.285714285714286,5.7142857142857135,1.4285714285714284,7.142857142857143,TIIF-Bench,266,"A unicorn grazing in a glade, partially hidden by the shadows of towering trees."
13,4,0,5,1.25,0.0,5,5,0.0,4,0,8,13.846153846153847,6.153846153846154,0.0,7.6923076923076925,TIIF-Bench,267,"A comet racing across a sky, with the moon in front of it."
11,5,0,3,0.6,0.0,3,3,0.0,2,0,6,14.545454545454547,9.09090909090909,0.0,5.454545454545454,TIIF-Bench,268,A goblin trading trinkets with a hidden chest in the background.
14,4,0,5,1.25,0.0,3,3,0.0,2,0,6,12.857142857142858,5.7142857142857135,0.0,7.142857142857143,TIIF-Bench,269,"""A rook advancing towards a knight; a hidden piece waits quietly in the shadows."""
13,5,1,4,0.8,0.2,4,4,0.25,3,0,6,15.384615384615385,7.6923076923076925,1.5384615384615385,6.153846153846154,TIIF-Bench,270,"A rabbit burrowing into hay, partially hidden by a large stack of straw."
11,3,0,4,1.3333333333333333,0.0,3,3,0.0,2,0,8,12.727272727272727,5.454545454545454,0.0,7.272727272727273,TIIF-Bench,271,A runner leaping over a hurdle with the stadium towering behind.
10,4,0,3,0.75,0.0,3,3,0.0,2,1,4,14.0,8.0,0.0,6.0,TIIF-Bench,272,A shower head is hidden from view while spraying water.
10,3,0,3,1.0,0.0,3,3,0.0,2,0,5,12.0,6.0,0.0,6.0,TIIF-Bench,273,A jogger running on a beach with the ocean behind.
11,4,0,3,0.75,0.0,4,4,0.0,2,0,6,12.727272727272727,7.272727272727273,0.0,5.454545454545454,TIIF-Bench,274,"A Beagle is in front of a tree, chasing a squirrel."
9,4,0,3,0.75,0.0,4,4,0.0,2,0,6,15.555555555555555,8.88888888888889,0.0,6.666666666666666,TIIF-Bench,275,Robots doing yoga in a garden with trees behind.
11,4,0,4,1.0,0.0,4,4,0.0,3,0,8,14.545454545454547,7.272727272727273,0.0,7.272727272727273,TIIF-Bench,276,A canary stands beside a book in front of a window.
11,3,0,4,1.3333333333333333,0.0,3,3,0.0,2,0,5,12.727272727272727,5.454545454545454,0.0,7.272727272727273,TIIF-Bench,277,"A blanket draped over a couch, partially hidden by a pillow."
10,5,0,3,0.6,0.0,4,4,0.0,2,0,7,16.0,10.0,0.0,6.0,TIIF-Bench,278,Guinea pigs in front of a basket are eating fruits.
10,3,0,3,1.0,0.0,3,3,0.0,2,0,5,12.0,6.0,0.0,6.0,TIIF-Bench,279,"A vase sitting on a shelf, with a wall behind."
14,4,1,5,1.25,0.25,5,5,0.2,4,0,7,14.285714285714286,5.7142857142857135,1.4285714285714284,7.142857142857143,TIIF-Bench,280,"A mirror leaning against a door, with a small table in front of them."
13,6,0,4,0.6666666666666666,0.0,5,5,0.0,3,0,6,15.384615384615385,9.230769230769232,0.0,6.153846153846154,TIIF-Bench,281,"In front of the counter, a barista creates latte art in a cafe."
17,6,0,6,1.0,0.0,6,6,0.0,4,0,8,14.11764705882353,7.058823529411765,0.0,7.058823529411765,TIIF-Bench,282,"An astronaut planting a flag on a planet, with mountains hidden by the horizon in the distance."
11,4,0,3,0.75,0.0,4,4,0.0,3,0,6,12.727272727272727,7.272727272727273,0.0,5.454545454545454,TIIF-Bench,283,A warrior standing on a hill with a castle behind him.
10,3,0,3,1.0,0.0,4,4,0.0,2,0,6,12.0,6.0,0.0,6.0,TIIF-Bench,284,"A lake, with a landscape behind it, reflecting the scenery."
12,3,1,4,1.3333333333333333,0.3333333333333333,3,3,0.3333333333333333,2,0,5,13.333333333333332,5.0,1.6666666666666665,6.666666666666666,TIIF-Bench,285,"A balloon floating above a table, partially hidden by a large vase."
11,4,0,4,1.0,0.0,4,4,0.0,3,0,9,14.545454545454547,7.272727272727273,0.0,7.272727272727273,TIIF-Bench,286,A turtle sitting on a log in front of a rock.
11,5,0,3,0.6,0.0,4,4,0.0,2,0,7,14.545454545454547,9.09090909090909,0.0,5.454545454545454,TIIF-Bench,287,A spotlight in front of a tree illuminates a zebra crossing.
6,3,0,1,0.3333333333333333,0.0,2,2,0.0,0,0,3,13.333333333333332,10.0,0.0,3.333333333333333,TIIF-Bench,288,A hidden bridge spans a stream.
12,3,0,5,1.6666666666666667,0.0,3,3,0.0,2,0,5,13.333333333333332,5.0,0.0,8.333333333333334,TIIF-Bench,289,"A canoe floats on a lake, partly hidden by the surrounding foliage."
11,3,0,4,1.3333333333333333,0.0,3,3,0.0,2,0,6,12.727272727272727,5.454545454545454,0.0,7.272727272727273,TIIF-Bench,290,"A hamster not running on a wheel, hidden by a book."
9,4,0,4,1.0,0.0,3,3,0.0,3,0,6,17.77777777777778,8.88888888888889,0.0,8.88888888888889,TIIF-Bench,291,Towels spread out in front of a beach chair.
13,3,2,3,1.0,0.6666666666666666,3,3,0.6666666666666666,1,0,5,12.307692307692308,4.615384615384616,3.076923076923077,4.615384615384616,TIIF-Bench,292,A sloth holding a book is partially hidden by a large leafy branch.
12,4,0,4,1.0,0.0,4,4,0.0,3,0,5,13.333333333333332,6.666666666666666,0.0,6.666666666666666,TIIF-Bench,293,"A rose is growing through a crack, with a tree in front."
13,3,2,4,1.3333333333333333,0.6666666666666666,3,3,0.6666666666666666,2,0,6,13.846153846153847,4.615384615384616,3.076923076923077,6.153846153846154,TIIF-Bench,294,"A window frames an ornament, with a hidden feature in the 3D perspective."
9,3,0,4,1.3333333333333333,0.0,4,4,0.0,3,0,6,15.555555555555555,6.666666666666666,0.0,8.88888888888889,TIIF-Bench,295,"A campervan parked under stars, with trees behind it."
12,3,1,4,1.3333333333333333,0.3333333333333333,3,3,0.3333333333333333,2,0,6,13.333333333333332,5.0,1.6666666666666665,6.666666666666666,TIIF-Bench,296,"An elephant walking across a savannah, partially hidden by a large bush."
13,3,1,5,1.6666666666666667,0.3333333333333333,3,3,0.3333333333333333,2,0,5,13.846153846153847,4.615384615384616,1.5384615384615385,7.6923076923076925,TIIF-Bench,297,"A tree shimmering under a sky, partially hidden by a bright, towering mountain."
11,3,0,4,1.3333333333333333,0.0,3,3,0.0,2,0,6,12.727272727272727,5.454545454545454,0.0,7.272727272727273,TIIF-Bench,298,"An eagle soaring with a fish, partially hidden by the clouds."
9,2,1,3,1.5,0.5,2,2,0.5,2,0,6,13.333333333333332,4.444444444444445,2.2222222222222223,6.666666666666666,TIIF-Bench,299,"In front of a glacier, penguins are huddling together."
11,4,2,2,0.5,0.5,3,3,0.6666666666666666,2,0,6,14.545454545454547,7.272727272727273,3.6363636363636367,3.6363636363636367,TIIF-Bench,300,A ballerina in a red dress pirouettes on a brown iceberg.
7,2,2,1,0.5,1.0,2,2,1.0,0,0,4,14.285714285714286,5.7142857142857135,5.7142857142857135,2.8571428571428568,TIIF-Bench,301,A white cat watching a blue coyote.
14,4,2,3,0.75,0.5,4,4,0.5,2,0,7,12.857142857142858,5.7142857142857135,2.8571428571428568,4.285714285714286,TIIF-Bench,302,A nurse in a green uniform not administering a vaccine near a blue background.
